17243	完成	1297
4587	環境	1293
41980	廣場	1290
36741	情況	1287
58921	雖然	1285
73169	區間	1283
18435	泰國	1282
46328	有時	1278
40572	數學	1276
53876	建設	1273
22750	學者	1268
8907	九龍	1266
15774	中文	1263
32032	國王	1261
57257	集雨	1256
14077	河北	1255
15429	學生	1252
47923	之前	1248
45302	聯合	1248
10518	王朝	1248
24600	魚目	1246
26984	緬甸	1245
10809	造成	1245
48315	記載	1242
20809	球隊	1240
12897	工程	1240
36295	除了	1239
61804	則是	1235
54705	曾任	1234
51066	隸屬於	1234
61305	名字	1231
64232	佛教	1229
1058	為底	1229
65565	受到	1225
31398	沿岸	1225
4619	地點	1223
46621	製造	1222
54629	這是	1210
36744	電氣化	1210
21124	卡爾	1209
52995	墨西哥	1206
15288	蒙古	1205
19025	冠軍	1204
61623	生物	1201
40910	電子	1200
71845	菲律賓	1196
5406	設有	1188
50692	中學	1187
58483	常見	1184
60782	挪威	1183
39762	福建省	1183
15724	專業	1183
62641	上下行	1180
57586	創辦	1177
65705	總統	1168
26314	蘇聯	1166
16997	發表	1161
10899	工業	1161
36906	保育	1157
64106	鯉齒目	1156
56385	法律	1155
55547	包裹	1155
72121	帝國	1154
254	以來	1152
40307	資料	1151
39160	三個	1148
21198	印度洋	1148
5956	或是	1147
1017	深海	1147
50566	高山	1145
33155	結束	1144
48567	控制	1142
12344	歌手	1141
21577	在位	1140
6620	基本	1139
28730	遊戲	1139
68258	得到	1138
1592	夏季	1138
65138	從事	1123
63743	貨物	1123
62538	官方	1123
27666	在於	1122
35120	應用	1118
44252	乘降	1117
62949	自由	1115
20521	另外	1114
32076	執行	1110
59176	鐵道	1109
48586	內蒙古	1108
56984	投資	1106
36870	行李	1100
16927	特定	1099
50334	中國共產黨	1097
25010	兒子	1095
66788	游戲	1094
52596	草屬	1094
15397	托運	1094
10748	安徽	1094
11846	中式	1090
65258	人民	1089
597	公路	1089
22475	以東	1086
8883	設置	1082
12429	合作	1079
28030	以上	1078
24155	基督教	1077
665	臺北	1076
28029	以下	1075
5479	至今	1073
11666	歌曲	1071
41209	上游	1070
73256	一系列	1068
37320	國立	1068
5382	透過	1067
51800	瑞士	1067
67463	民族	1066
4099	版本	1062
16458	知名	1061
10559	會議	1059
9239	大約	1057
1138	類動物	1055
30614	大量	1049
72726	選舉	1043
6906	能夠	1043
5331	多個	1042
41127	一直	1042
57986	統治	1039
11315	英格蘭	1039
42989	作用	1037
4338	將軍	1034
25675	基於	1034
37025	女子	1032
30665	它們	1031
72471	皇帝	1030
62736	教堂	1030
4889	取得	1027
37230	一款	1027
4628	明朝	1026
44910	支持	1026
64911	電腦	1025
29096	網絡	1024
20686	列表	1024
58530	溫帶	1023
66650	職業	1018
52443	民國	1018
18039	商業	1016
16456	博物館	1015
70914	現象	1012
63388	接壤	1012
49676	當中	1012
60703	北京市	1011
34732	空間	1009
44988	不是	1008
25673	流行	1008
3552	甲殼類	1007
72269	曾祖	1005
68691	家族	1003
17684	意為	1003
5689	天津	1002
28086	建造	1002
25916	角色	1000
1905	新加坡	997
35749	阿根廷	995
36296	股份有限公司	994
14314	魚亞目	994
58586	特殊	992
37951	山是	992
37450	達到	992
66097	尼泊爾	991
61069	判定	991
72423	人士	990
22067	專門	989
48547	術語	986
69615	改為	985
29095	初期	985
17938	第一個	985
43939	制度	984
37571	臺北市	982
16754	印尼	979
49826	毗鄰	978
3872	宗教	975
10620	清代	973
64214	非常	969
47454	文件	967
69062	林緣	966
7900	領導	965
31126	小型	965
13200	大部分	965
70572	出身	963
29038	河南省	961
14027	北面	961
56850	湖泊	959
52258	父親	959
36389	導致	958
39138	亞熱帶	950
16582	甚至	947
8187	鄰近	946
54873	四等	943
49663	處理	943
48426	青海	937
45132	目標	937
26384	科技	937
26699	農業	936
14756	方向	935
39693	出生	934
48624	相同	932
54005	構成	931
36605	決定	931
12373	拉曼	931
10068	公共	930
55630	居住	924
55979	成功	922
28506	女性	921
33571	河北省	920
17214	很多	919
71760	印度尼西亞	917
41170	古建築	917
11843	興建	917
54748	分支	916
32384	並於	916
57961	比較	915
3082	取代	914
24897	性質	914
46633	市場	913
15526	高速	913
54342	分析	912
27723	海底	912
18400	地球	912
10284	完全	912
46971	約翰	911
10885	任務	907
18779	廣州	906
57239	規劃	904
20067	雜誌	903
71430	行政區	900
1526	冰原	900
13470	波蘭	896
54209	與其	894
34538	文學	894
25823	綜合	894
61439	整車	892
35661	軍隊	892
10268	加泰羅尼亞	891
35041	戰鬥	890
28345	公主	890
69094	作者	888
23294	屬下	888
72225	法語	886
69566	聯賽	886
61222	俱樂部	886
56965	四川省人民政府	886
30078	風格	886
69828	奧林匹克運動會	885
5315	中華	885
27239	南面	884
15633	川府	883
17240	節目	882
64367	媒體	880
15398	分類	880
5097	共計	879
25312	發到	879
124	一樣	879
16343	島峰	877
50973	數據	874
68436	經常	873
21699	還有	873
49851	土耳其	871
42455	目甲	870
56186	規定	868
62919	研究所	866
51637	源自	866
21632	南非	866
59174	自然	865
63678	能力	864
33796	沿海	864
66192	物質	863
57019	交通	861
33916	澳門	861
10110	山東省	861
7825	年度	860
36590	君主	858
32110	昆蟲	857
31394	現為	857
10291	地位	857
17848	政治家	856
42918	男子	855
59880	一起	853
5818	設於	853
42427	部份	850
53154	政策	849
48894	民間	849
33116	結果	849
13438	代表性	849
8524	快速	847
42115	一世	846
29428	行動	845
68696	啟用	843
44006	一定	842
14560	營運	842
40313	一級	841
30533	大道	841
29756	遼寧	841
788	運行	839
2906	縣級	838
1287	毛德皇后	836
53041	汽車	834
11761	主題	834
20122	德語	833
53866	神話	832
57899	高速公路	830
44502	巴士	830
61472	編號	829
31691	一屬	827
17518	倫敦	827
14572	學習	827
31656	平臺	826
31282	結合	825
63736	教區	820
23136	而且	820
73650	一間	818
37555	亞馬遜河	818
21525	等等	815
65110	湖南省	814
7842	戰役	812
70919	世界上	811
59642	稱呼	811
31385	實際	811
20323	列車	811
34132	最高點	810
55910	控股	809
55068	某些	809
50647	計算	809
19286	香港島	806
63050	信息	804
64109	視為	803
54092	整個	803
19055	導演	801
53264	伊朗	800
8791	鯰形目	799
3838	奧地利	798
36832	希腊	797
21824	要求	797
67965	尼亞	793
40071	新聞	791
36227	原本	791
21988	變化	788
9544	第一次	787
19802	對象	787
68681	針對	786
57681	毫米	786
50441	政黨	786
73016	人員	785
70443	兩種	785
60052	漫畫	785
3394	這一	785
21774	相當	785
21328	動畫	785
18683	王國	784
182	建成	784
73525	特色	783
66915	社區	783
13305	一支	783
60897	土地	779
70049	電視劇	778
29379	黑龍江	777
21994	著作	777
2194	第二次世界大戰	777
16789	海外	776
7706	上海市	774
56291	稱作	774
46830	日治	774
53650	超級	773
19106	全部	771
71744	一類	770
62078	瑪麗	770
25643	價值	770
18830	委員	770
30890	重慶	768
10848	所屬	768
63016	規模	767
62771	統一	765
73677	人們	764
57196	信奉	763
49633	所在地	762
10353	吉林	762
14145	杜父魚	761
10358	主辦	761
20017	新西蘭	758
29436	不過	757
17372	之子	757
11900	邊境	757
8904	領土	756
27268	必須	755
42351	東京	753
1485	又譯	751
13404	海灣	751
47355	市區	749
44411	宣佈	747
40897	地理	747
7447	譯為	746
10480	阿拉貢	746
69232	西方	745
63255	水深	743
69620	開放	742
66739	網站	742
34481	原為	742
24082	內部	742
32198	市中心	741
1067	物種	741
51815	荷蘭	738
27579	變種	738
8406	路旁	737
62119	安達盧西亞	737
61246	各地	737
39741	出版社	737
2779	設備	737
18783	事務	737
70949	一處	736
43455	上市	736
40917	直到	735
29900	文字	735
32652	始於	734
3395	葛拉漢地	732
2312	廣西壯族自治區	732
15125	省政府	732
38863	過去	730
17296	唱片	729
17698	海南	728
38385	銷售	727
32628	無法	726
22190	革命	724
64044	一場	723
25213	主教	723
52973	航空	722
36768	國內	722
26691	南京	722
70341	重慶市	721
61012	元年	718
30329	普遍	717
16185	河川	717
609	三年	716
57472	東京都	715
49411	增加	715
21754	等級	715
17537	意義	715
40685	改變	714
55160	娛樂	713
15643	舊址	713
68229	之中	712
35022	身體	712
47388	狀態	711
32400	博士	711
7210	公元前	710
47995	山區	710
42741	作曲家	710
32846	用以	710
23162	羅伯特	708
34108	安全	707
26782	臀鰭	707
72619	資訊	706
7585	安徽省	705
67105	北美洲	705
57330	模式	705
4178	大廈	705
52747	播出	704
61058	天津市	703
41470	母親	702
72832	住宅	701
67751	不詳	701
34200	更名	701
10801	諮詢	701
33830	內戰	699
36456	背鰭	698
18968	玻利維亞	698
58931	山西省	697
47588	落成	697
23910	全稱	697
48980	湖北省	696
58211	第七批	695
30628	如果	695
13453	同年	695
69269	先後	693
41580	品牌	692
32946	近現代	691
43570	左右	690
2184	多種	690
46849	收錄	689
8933	引起	688
57442	教會	687
52737	傳說	687
48881	記錄	685
40576	選手	685
30298	真菌	685
61128	夏朗德	684
24242	森林	684
67415	逐漸	683
5817	設施	682
24742	南北	682
51617	材料	681
3505	指定	681
65834	雙方	680
22458	獎項	679
62157	演員	678
4425	軟條	676
41507	銀行	676
2054	蘇格蘭	675
14872	學科	674
30336	重新	673
5913	大樓	672
29831	交流	672
8804	河水	671
64185	接受	671
7902	明代	670
71765	錦標賽	670
70007	日語	670
19050	基地	670
51442	行政區劃	669
48136	延伸	669
61519	雲南省	668
49089	表現	668
7760	其後	667
36668	詩人	667
35442	中美洲	667
48334	吉林省	666
29250	威廉	665
6339	實施	663
32062	以前	663
56887	錫金	661
29935	二年	661
54056	統計	660
52656	核心	660
35220	現存	660
57294	譯作	658
44915	皇后	658
72582	委內瑞拉	656
61967	濱海	654
71508	也可以	653
30504	古老	652
52874	瑞典	651
15840	使得	651
46118	此外	649
8172	匈牙利	648
5320	長期	648
40466	巴基斯坦	648
45427	從而	647
38659	加上	647
33492	現予	645
69563	東西	644
48240	本屆	644
64366	隨著	643
70422	西洋	642
33241	以後	642
67529	陝西省	641
9654	私人	640
46784	後期	640
62759	太陽	639
51114	參賽	639
16847	工具	639
9198	創建	638
46936	分子	638
43938	公元	638
36670	確定	638
23056	而來	638
11715	一方	638
33462	現今	637
7716	不能	636
45693	計算機	636
4043	珊瑚礁	636
195	花園	636
13928	中共	636
45181	大多數	635
8972	實現	634
48560	軟件	634
41095	原因	634
65813	頒發	633
60329	兄弟	633
45147	網路	633
36889	組合	633
45001	皇家	632
26642	產業	632
51399	城區	631
55411	翻譯	630
40992	資源	630
69173	客貨運	629
59579	化學	629
21310	第四	629
22719	降雨量	626
4806	安第斯山脈	625
28098	查閱	625
8598	哲學	624
68343	每個	624
5367	保存	624
38836	因而	623
42845	研發	622
17471	海峽	622
12371	列入	622
60325	草甸	621
48266	近代	621
36020	現僅	620
20978	反應	620
57514	黑色	619
6776	中西	617
32210	死亡	617
57197	同意	616
36861	介紹	616
8495	最佳	615
49531	四個	615
20955	地處	615
62049	南方	614
59530	機場	613
11950	青年	613
42783	建築物	612
47846	哺乳動物	610
28012	白色	610
7181	其它	609
6017	依據	609
54322	交戰	609
29719	飛機	609
27104	泛指	609
26020	發佈	609
1446	批准	609
42790	出來	608
25018	唐朝	608
66954	顯示	607
52989	交界	607
48632	計畫	607
10723	伯德地	607
63913	民籍	606
43268	都會	606
61765	政權	605
3360	祖籍	604
4311	思想	603
56696	民主	602
1852	斯科特	602
18382	島上	602
1632	將領	602
15587	亞歷山大	602
55300	高級	601
29434	運作	601
56147	元素	600
24492	程度	600
55338	薔薇科	599
13742	文獻	599
68231	西岸	598
47944	尚有	598
472	平假名	598
18404	一套	598
26617	主義	597
65265	細胞	596
50083	地名	596
47491	階段	596
7378	為止	595
66035	董事長	595
65627	改名	594
52001	利亞	594
41269	巴黎	594
32289	二世	594
30373	普通	594
15926	先生	594
1170	平原	594
72793	相似	593
6797	按照	592
41824	醫院	591
59075	並不	589
2351	物理	589
22534	繼續	588
59412	信仰	587
57507	今日	587
48644	機關	587
41165	有些	587
7303	密林	586
59902	該種	586
27771	第八	586
59494	本身	585
33932	不少	583
12730	持續	583
64144	之外	582
31065	以外	582
69276	一詞	581
63907	王子	581
33561	簡單	580
25149	北方	580
28747	國民革命軍	579
46408	連續	578
17031	促進	578
42656	相鄰	577
14140	河口	577
68188	制定	576
49029	是從	576
11343	維爾	576
36774	平方米	575
65428	專家	574
50788	接近	573
9347	內蒙古自治區	572
45209	高雄市	572
847	最為	571
70586	酒店	571
6394	移動	571
47892	礁石	571
4489	大小	571
2902	多數	571
66471	各市	570
51621	莎草科	570
37945	一段	570
19591	主任	570
63505	聖經	569
38780	源於	569
63903	則為	568
31604	小學	568
22658	中間	568
62357	議員	567
22044	數字	567
19686	史跡	567
1120	主持	566
65586	推廣	565
59970	沙泥	565
43717	融雪	564
33528	小時	564
70183	家庭	563
37919	協助	563
34508	並在	563
32893	領袖	563
28016	議會	563
27461	傘形	563
39779	眾多	562
18068	學會	561
54448	名詞	560
3101	線上	560
28327	起源於	560
21317	加州	560
16600	德爾	559
50398	函數	557
2560	多斯	557
27347	臺中市	556
73448	聯邦	555
3124	葡萄牙	555
19738	解釋	555
72566	鯉齒	554
52478	食品	554
3784	五月	554
67491	數量	552
57146	用戶	552
66765	總理	550
57927	創造	550
50559	四大	550
22521	遼寧省	550
63675	同名	548
62263	聞名	548
35616	女兒	548
69514	圖書館	547
66158	推動	547
44094	東大	547
55797	率領	546
34235	軟體	546
1535	日起	546
29519	體育	543
56074	華人	542
51681	市級	541
70201	不丹	540
71714	第五	539
39429	虛構	539
39129	東方	538
28728	中期	538
10709	特點	538
61754	覆蓋	537
37395	千米	537
30755	實驗	537
30335	走向	537
21494	大致	537
52266	演出	536
64699	麥克	535
47284	表演	535
21578	學術	534
2251	種類	532
45877	占地	531
10845	模型	530
66402	球員	529
61385	畫家	529
32832	廣州市	528
22467	發明	528
28794	程序	527
20375	幾乎	527
38218	實際上	526
7155	爭議	525
66620	調查	525
59059	潮濕	525
45597	經典	525
6534	反對	524
64049	蒙特	523
52101	常用	523
51384	沼澤	523
47045	本名	523
46573	埃及	523
44779	北海道	523
42501	相連	523
3643	公開	523
34062	重建	523
5816	棒球	522
44979	數種	522
14529	集中	522
60650	義大利	521
55746	比利時	521
30026	現有	521
68473	轄下	520
12434	島是	520
6981	長江	519
41489	選擇	519
16131	直至	519
56125	背景	518
54458	含有	518
4409	下游	518
10506	去世	518
62568	製成	517
3843	然而	517
30383	這裡	517
28520	原始	517
66286	西亞	516
58241	金屬	516
37995	經歷	516
36150	沿線	515
22211	運輸	515
44008	終點	513
40930	效力	513
36411	涉及	513
28404	固定	513
17600	完整	513
56860	本魚	512
38200	東南面	512
56004	裝置	511
51466	部隊	511
39770	只是	511
48001	前往	509
28632	然後	509
22886	基金會	509
59381	醫學	508
32139	粵語	508
66470	職棒	506
61218	決賽	506
27000	用作	506
11051	另一方	506
39729	男性	505
32875	奧里	505
24126	大多	505
4064	建築師	504
15471	貿易	504
73180	顏色	503
37963	兒童	503
16539	發起	503
73690	新北市	502
55808	獅子	502
452	之下	502
2190	領導人	502
5511	通稱	501
61878	限制	499
37133	經濟學	499
28318	大臣	499
21581	北岸	499
5922	五年	498
48580	高原	498
47175	相當於	498
46272	國務院	498
23881	條件	498
58481	西北面	497
5824	脊椎動物	497
38242	來源於	497
26574	而是	497
30149	哺乳綱	496
18451	流動	495
71544	社會主義	494
55045	同科	494
42329	東亞	494
33339	陸軍	494
3165	設在	494
71895	形狀	493
71346	改編	493
41612	旨在	493
61210	各國	492
36086	嚴重	492
32320	漢字	492
29741	身份	492
28741	實行	492
55960	傳播	491
48707	親王	491
36522	座堂	491
22093	主張	491
7305	物理學	490
62012	知識	490
53373	講述	490
43154	活躍	490
59400	他們的	488
42241	一份	488
70536	未來	487
34384	地中海	487
1821	減少	487
63134	附屬	486
60652	紀錄	486
56588	規則	486
51156	草原	486
4659	多次	486
27080	全長約	486
17743	第二次	486
52944	本線	485
49804	四年	485
46063	播放	485
44206	這樣	485
39839	訓練	485
4254	長度	484
23577	廣義	484
15389	中東	484
10567	北美	484
8555	三國	483
49116	黑龍江省	483
19592	繼承	483
64757	總稱	482
57228	寫作	482
54304	紅色	482
45587	諾科河	482
37663	西南面	482
36585	智利	481
30535	不會	481
14061	合稱	481
37758	改革	480
44562	藻類	479
21803	卡省	479
42493	喬治	478
61802	旅游	477
52969	來源	477
7775	大眾	476
66305	擊敗	476
4302	保持	476
38102	寄生	476
32371	速度	476
13763	奪得	476
13547	維持	476
7429	妻子	475
58265	少數	475
49079	僅有	475
35577	現已	475
1175	高度	475
70017	名單	474
72049	數學家	473
63410	表達	473
56471	電視台	473
23941	車輛	473
43218	三甲	472
39637	美洲	472
29275	中世紀	472
67791	運動會	471
44892	東岸	471
50703	是否	470
68870	符號	469
62577	教學	469
71920	一首	468
56445	統稱	468
30945	途經	468
11429	鰻鱺	468
37585	特有種	467
26037	解決	467
21406	臺南市	467
63978	部落	466
24593	天文學家	466
22926	地鐵	466
11355	大規模	466
7628	豆科	465
6642	並非	464
61615	條目	464
36532	憲法	464
15066	較為	464
69005	音譯	463
68259	攻擊	463
56771	全世界	463
56428	同樣	463
39333	區是	463
37909	臨時	462
32444	房屋	462
45267	末年	461
18772	卡拉	461
10267	海洋	461
72034	時候	460
5065	國會	460
49233	高地	459
46196	溝邊	459
45692	作戰	459
14210	都市	459
73194	東面	458
51877	草坡	458
39471	成都	458
60895	西伯利亞	456
32682	公民	456
30116	權力	456
22940	所謂	456
69048	公眾	455
3798	杭州	455
15865	象徵	455
53634	運用	454
3665	長子	454
42942	精神	453
42575	雨水	453
38334	爆發	453
27179	產於	453
24118	南岸	453
13497	江戶	453
49281	科學家	452
46132	記者	452
33007	僅次於	452
43559	西面	451
38424	晚期	451
45037	區內	450
36237	隸屬	450
20418	隊伍	450
16680	春秋	450
16459	第二批	450
9163	幫助	449
51761	江西省	449
34194	體育館	449
30498	支援	449
46507	創辦人	448
37994	埃斯特	448
3693	流傳	448
2832	陰濕	448
26134	工程師	448
24657	創始人	448
17682	貴族	448
52778	紐約	447
50985	運營	447
36919	希臘	447
6245	通用	446
55726	日報	446
3118	移民	446
28743	引發	446
